genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
classic pop and rock,TRNVFWA128F4293187,Mr. Mister,Run To Her,-14.902000000000001,92.545,4,11,0,212.1922,37.7596453488,-2.33930620155,6.0717596899199995,-4.2847848837199995,21.570934108499998,-23.552335271300002,11.6441937984,-6.95154069767,-1.6216996124,-0.674408914729,-1.19168992248,2.25403488372,62.8238100506,2106.22417627,2053.08627923,1266.8432558,1232.46019908,559.52165549,615.846848765,387.908751365,303.691598962,262.999486571,216.912745745,449.63441836699997
classic pop and rock,TRTRIEH128F92D2C31,These Are Powers,All Night Services,-6.255,126.755,4,6,1,232.59382999999997,46.2394945355,-34.381976776,-7.394616120219999,12.997639344300001,-44.1664931694,-20.339704918,27.4584781421,-8.83011885246,7.93031284153,0.116920765027,3.08163934426,3.22603142077,38.9115428702,1950.36021282,3484.60437988,2195.59369469,965.8523138260001,854.988790905,437.35064561800004,540.177268938,243.82225120099997,271.704984114,294.695907222,265.116465918
classic pop and rock,TRRYCEH128F42BC693,Boney M.,Sunny,-6.353,121.714,4,2,1,242.23302,46.544468020299995,82.7338243655,47.372251776599995,16.361257868,-6.4046822335,-12.2171624365,-10.7496010152,-4.05143756345,3.3257766497500003,1.95196649746,6.13162030457,5.912559390859999,103.23298824700001,2834.30174919,2105.34756097,1281.28818453,1507.37694445,779.192101614,539.903580654,261.73969206099997,320.382787313,206.338357356,208.56056243700002,241.693246311
folk,TRXUERU12903D04319,Natalie Merchant,The Janitor's Boy,-10.68,117.572,4,5,1,232.14975,40.7076835279,-42.8175201038,40.3923579767,-1.0834773022,-10.0630492866,10.974892347599999,5.91252399481,5.79341634241,4.87902723735,4.4578080415,-8.776103761349999,-3.822692607,65.07833380390001,2845.33302751,3328.63088838,2440.91822999,1106.43386939,1203.83596648,696.058755972,704.0156128939999,505.497566633,413.79161427699995,528.7673864459999,390.378156299
classic pop and rock,TRVTILW128F933BBC0,Colbie Caillat,Breakin' At The Cracks,-11.321,139.69799999999998,4,3,1,341.02812,41.5056802935,-6.28442033543,3.72969811321,-15.6613784067,-1.5475125786200001,-10.097415094299999,-14.9790251572,-6.785328092239999,-2.84873689727,-4.99981027254,-1.0882180293500001,7.209806079660001,31.6492234397,2226.82601016,1445.58648204,1422.99836128,766.3299538069999,554.324691629,1159.45587637,443.55173330800005,270.934101821,254.048459982,286.14641906599996,430.989744045
folk,TRVUCOT128F421CA85,The Greencards,The Ballad Of Kitty Brown,-7.315,114.14399999999999,4,9,0,256.10404,47.8686655844,10.2659101732,4.19808549784,-16.4691883117,14.9371082251,-14.1498311688,1.12480411255,-3.2638441558399998,0.579043290043,1.6098268398299997,-2.07884090909,3.1839415584400004,13.1187983005,1176.98293775,910.323562046,992.905196068,608.917687179,540.388395731,408.178199305,303.759675181,458.38865674699997,235.606964901,193.316587,250.210826533
metal,TRLFJUE128F934AB58,Voivod,Voivod,-10.815999999999999,117.74700000000001,3,11,0,258.97751,45.1274165342,51.4570190779,39.209042925300004,-12.020236883900001,-23.041845787,-23.550664546900002,-3.8051844197099998,2.51339109698,13.1541335453,4.82291414944,-2.9842941176499997,8.36299682035,43.026329311400005,1986.19027467,514.853023326,661.159150302,896.3363507189999,128.824863864,332.9039816,249.530488702,257.02887003,159.442121646,106.92369861799999,169.348700032
classic pop and rock,TRFHKAO128F147C7DD,The Blues Brothers,Closing: I Can't Turn You Loose (Live Version),-5.921,95.36399999999999,4,5,1,50.12853,49.3448073394,39.1628440367,39.3008715596,1.5352293578,-15.5099908257,-7.266697247710001,5.5234587155999995,3.5348440367,15.6914495413,1.19690825688,-0.132403669725,5.53298165138,40.3363856418,1206.45991987,850.989167561,1538.2055832,315.909940082,435.49735393599997,110.403739716,186.881606847,105.091420651,172.32635443200002,258.289789635,118.054582055
folk,TRFCWCK128F92FC806,David Francey,Morning Train (Live),-11.385,114.40100000000001,4,2,0,218.38322000000002,41.7917032115,-0.0949324473976,47.57705537100001,4.94332447398,15.1729734219,-9.982056478410001,-10.4287231451,-2.37069435216,-7.165062015499999,0.564064230343,0.6333089701,0.668221483942,32.520618166599995,5175.24544541,5924.91333086,1713.67185891,1931.98004581,860.7566381839999,631.862273711,626.823293579,397.987977693,410.69549598699996,226.791011604,248.557146432
classic pop and rock,TRNJHSZ128F9341A69,Randy Travis,No Stoppin' Us Now (Album Version),-9.017000000000001,81.913,3,0,1,182.49098,42.4313200758,-9.91251136364,-0.37059280303000003,12.8582935606,-2.80579166667,11.4760359848,3.44013068182,-11.7452897727,12.0564109848,-4.470579545450001,-1.5014242424200002,-3.47496780303,42.0436983767,2559.50056077,3119.35231236,1844.47628145,983.4572297289999,1341.13134528,515.961947742,504.193498664,647.3105381280001,435.403353475,368.671657509,231.17783209900003
soul and reggae,TRYTWIA128F42B7D8B,Buju Banton,Tribal War,-7.654,89.41,4,11,0,228.85832000000002,45.5111100917,-1.75526146789,-26.897706422,4.59562110092,-1.58947798165,-3.70066422018,5.6514706422000005,-6.99855504587,1.62890275229,15.682624770599999,-9.98540642202,-15.6687633028,37.8440384393,2074.61243945,1551.24790541,1907.67600624,704.8593608939999,1295.81044445,810.867458478,814.87146003,605.68060217,482.199376541,300.218975729,242.706918285
classic pop and rock,TRNHEYQ128F4227639,The Chills,Singing In My Sleep,-10.333,123.947,4,4,1,160.49587,43.9772356688,-2.45776751592,11.200851910799999,1.78188535032,-13.653406051,22.041316879,-20.0795238854,-7.275996815289999,13.5917547771,-12.893624203800002,-7.030686305730001,11.587601910799998,10.293057896699999,594.537091303,438.59011598,767.03683357,308.867756703,514.473810471,218.440775673,244.46994472,217.045749169,235.247956407,197.01697712900003,200.279583606
folk,TRNXHIA12903CE785A,Great Big Sea,Captain Wedderburn,-13.995999999999999,93.088,4,0,1,218.22648999999998,39.7813203125,-48.6144544271,-18.5329934896,-19.1023671875,6.94428125,-7.722114583330001,-7.25030859375,-8.50626953125,12.8413815104,-4.78321875,-0.09931640625,6.935973958330001,16.5858784469,2135.15529267,1793.00730572,1183.55535086,561.105966785,745.450729252,433.326796935,563.5719261080001,442.54706191300005,303.128169046,280.180777518,247.834555908
dance and electronica,TRYCEDJ128F426EB46,System 7,Planet 7,-8.732999999999999,0.0,3,5,0,508.52525999999995,42.410288777199995,-54.6473534338,23.515321273,42.172097487399995,-6.2555487437199995,-7.6233812395300005,8.31012998325,-8.4333001675,-8.7876318258,-5.76449078727,10.152629815700001,1.66810653266,65.45228603390001,7953.57200434,2547.40107424,1369.81142597,2065.99734334,1350.35733126,894.40089759,573.603338511,667.163066227,451.165107051,251.196373618,380.397754925
classic pop and rock,TRKFPEJ128F92F53B5,Cheap Trick,ELO Kiddies,-7.746,131.25799999999998,1,4,0,221.51791,47.6533862213,38.602865344499996,20.2725448852,7.4064697286,-21.4666805846,-11.427276617999999,2.56245302714,-8.31436638831,14.6038810021,-9.16745302714,2.2470772442599998,-2.22461482255,11.553992291300002,942.57601315,1415.13798134,703.68469842,305.25743970400003,448.715257217,220.955786908,350.068868105,180.076596833,192.501474634,147.937953779,106.388744216
classic pop and rock,TRBZJOF128F425766F,Marianne Faithfull,Sex With Strangers (Sly & Robbie Sex Ref Mix) (Explicit),-9.461,109.944,4,10,1,299.02322000000004,40.693262402100004,60.127281984300005,-93.6707741514,27.7616925587,-2.39233550914,-0.147239556136,9.17393146214,-13.1051873368,20.2594523499,-1.7995234986900002,0.323912532637,-3.6324836814599997,49.9373769142,2078.39789555,3563.55431809,3878.81689269,1314.0576651,2027.55168599,883.2634847439999,1247.3959374,460.21514243400003,593.295921414,572.524854187,448.80436632
classic pop and rock,TRBWYKW128F92EF5BB,Brian Wilson,It Came Upon A Midnight Clear,-8.068999999999999,143.998,3,0,1,188.02893,45.1283854167,17.8605833333,53.6602135417,-1.95067708333,-10.0880494792,6.719479166669999,-7.793111979169999,-2.77867708333,-8.78438541667,-3.08080729167,-3.88953125,5.265234375,24.3715262733,1097.89164959,1245.84839471,2381.55775677,801.2433217610001,893.12276439,587.778986974,445.120844896,472.97620690400004,295.08258638,265.195043452,278.635766669
folk,TRGLYAQ128F9314E1B,Sean Watkins,NOT THAT BAD/BLINDERS ON,-10.008,120.84,3,11,0,253.3873,41.7988793814,-12.289997938099999,3.1714175257700004,10.0871886598,-11.4962185567,-15.450512371099999,-7.75085979381,-18.052390721600002,0.143025773196,3.7640113402099997,6.298079381440001,-0.271353608247,32.5543403205,2181.49489187,2499.47772235,1291.4281487,1131.18740406,944.51239125,659.528459213,510.73054082199997,512.240929108,425.175979929,245.19585049,360.894533905
classic pop and rock,TRMYTUF128F42874C6,Del Shannon,Jody,-12.135,108.52,3,0,1,136.25423999999998,41.3199527897,-61.9680515021,87.05547210299999,34.4815686695,-35.9758733906,3.5977896995699994,-2.01756223176,-15.1392532189,45.7775536481,7.297182403430001,-1.73469527897,-2.0579892703900002,15.1218786201,2362.12162258,1522.81935053,1240.96233639,1260.29650831,515.0028384240001,532.6534460830001,392.648406421,511.233049681,253.97464247099998,144.803355963,338.861080556
classic pop and rock,TRJZMUC128F9328EE3,Sniff 'n' The Tears,What Can Daddy Do,-10.149,166.57,4,2,1,196.12689,42.6904464075,36.5858645465,12.0710047114,17.933828033,19.085055359200002,-2.44482685512,-8.1223745583,-14.1367020024,12.1730270907,2.17691048292,0.0235323910483,-5.07246289753,27.8780099409,1579.07847066,3716.76342229,2350.06434962,936.60571119,1324.56331923,589.619220745,618.523837038,587.212918231,476.20304535800005,432.080099611,324.534319749
folk,TRYZRZY128F932E65F,King Wilkie,Sun And Moon,-8.762,84.581,1,7,1,134.81751,43.0513292683,-62.1252219512,36.0360317073,4.50713658537,-3.4826902439,2.09075365854,-6.75553170732,-1.01178536585,12.6047292683,-4.60746585366,2.33137560976,16.207446341500003,120.64274867,1817.47893692,3002.09551005,1998.2162035999997,535.836744443,983.517199995,483.923181395,667.283651671,361.365831217,276.620589098,241.699793493,362.49402916400004
classic pop and rock,TRUDAAA128EF35F6E4,Kristin Hersh,Costa Rica,-11.224,110.20100000000001,4,2,1,203.54567,41.0042520548,-27.9719671233,2.50131780822,-0.302043835616,-33.3915178082,-2.09721369863,11.528593150699999,-16.5261561644,4.656723287669999,-4.08815616438,-6.912591780820001,-6.11769726027,49.6239104159,1879.39675262,3181.15626173,1766.60035159,998.9709940360001,875.8686405239999,657.318408085,573.603287173,357.00615917,397.176340293,359.81873725,458.197782893
folk,TRGIBHJ128F92EA168,Christy Moore,Bright Blue Rose,-22.451,128.339,3,2,1,479.76444000000004,29.655196781300003,-77.3697051939,-37.396460863200005,-25.7891309437,1.42206291148,-9.69197439649,-18.0111265545,-5.8207520117,-8.73383101683,-6.7913013899,1.7094594001499999,14.8001433797,25.5654256299,2787.73660186,1253.17472339,1127.34667091,971.3423538039999,685.851626454,467.786337341,680.128049695,496.43360735,436.363894774,240.148515164,272.741452174
classic pop and rock,TREZQYH128F930D8CA,Cheap Trick,Violins,-9.95,205.731,4,11,1,372.74077,44.8212378264,48.7695412844,20.505407904000002,6.6651877205400005,-25.333640084699997,-17.2666859562,-1.7595688073400002,1.04801976006,25.333295695100002,6.94645659845,5.1482307692300004,16.008388144,22.169496105,909.571924875,1639.78805548,585.798474106,416.75706364,490.35698360699996,299.665217931,290.681331082,275.58246130599997,156.203225763,154.261238186,184.730876324
metal,TRDBPHP128F148CA17,Biohazard,Skin,-4.119,98.665,4,7,1,207.93424,50.9213149718,58.9257231638,20.740985875699998,-2.02268079096,-35.4419971751,-13.371319209000001,-8.69862570621,1.82083757062,-0.504656779661,6.16097033898,0.332740112994,4.31892090395,5.078307741190001,815.9776748219999,1038.15346054,959.3170002510001,1170.46795781,566.600863692,393.156698539,373.36477208,286.098600268,210.254249837,188.677820102,172.33612029
folk,TRPSUNH128F4264545,Bill Whelan,Illyrian Dawn,-21.493000000000002,73.712,3,9,0,206.96771,30.295373134299997,-32.6538507463,116.60288432799999,17.9457462687,59.8439477612,-19.0081231343,-21.4495018657,-3.85898134328,-2.8850708955199997,-5.0914104477599995,3.5237201492500003,3.1763582089599995,63.0602478384,2854.63270497,4881.14318487,1328.76296446,2400.35982301,221.935039862,1158.22560343,276.659952149,1718.12200499,215.39516176799998,162.098051664,1564.3837101
punk,TRAOULX128F4279506,Tragedy,Tha P.O. Weed,-1.798,86.697,5,5,0,344.55465,50.3245038062,63.740453287200005,-12.0877204152,1.35987058824,9.90174048443,4.68752179931,-3.21359653979,7.296851903110001,-2.3165515570900004,10.1349031142,-7.848865743939999,1.9480761245700002,17.1050341656,2723.80220979,3020.75582825,2588.45942537,1101.39108795,2060.95525313,933.116605459,1004.8994596000001,574.867204229,609.69976432,613.289813185,359.72970643
soul and reggae,TRFKULJ128F92CBD6B,Brenda Holloway,You've Made Me So Very Happy,-9.742,100.87799999999999,4,7,1,169.56036,42.8411783961,21.4723387889,8.30846808511,-4.80879050736,-5.80313256956,-7.4275711947600005,-4.80086252046,1.76845008183,5.9783600654699995,2.68747299509,-1.58995090016,-0.0205499181669,38.9294912726,2177.33035499,2195.56361624,1204.08783139,1054.51430745,732.7935842810001,926.9422769239999,415.99128912099997,340.97304044599997,339.357693896,218.561174865,379.441742765
pop,TRQORLV128F426C8F4,Tam Tam Go!,Este Payo,-5.284,216.051,7,4,0,224.20852999999997,47.7521320961,51.266195414799995,-9.09094541485,8.38607969432,0.960212882096,-2.02797052402,-10.068147379900001,-4.17664082969,4.67705021834,6.130618995630001,1.52259388646,2.74791593886,17.2101252347,1641.32578988,1567.62352667,1681.9117702999997,654.215447545,1288.27995078,510.558451484,506.655870885,259.668707185,393.23372675800005,380.332844547,297.09990306
hip-hop,TROKSTQ12903CA6D09,DJ Babu,K-Dub,-4.843,88.02600000000001,4,11,1,76.35546,45.6334131274,70.46389189189999,-49.1197837838,-12.215563706600001,-20.6456640927,-28.493667953699997,13.5668108108,24.969621621599998,-2.6929575289599996,0.41474131274099996,11.6820540541,21.4523243243,19.1727646672,1252.27955809,1245.99464388,1743.13984046,494.081517459,1569.3206707999998,361.68152837,499.764772575,380.61508615599996,306.701452825,428.3530647,576.475900072
classic pop and rock,TRVLPPL128E07856DA,KC & The Sunshine Band,Keep It Comin' Love (Single/LP Version),-10.186,110.594,4,10,0,232.17587000000003,44.2750036731,53.86679155189999,32.7434618916,11.672855831,8.50709733701,3.89359044995,-2.9805821854900003,-5.79229568411,-1.02904499541,-3.1344582185500003,2.19909366391,6.011234159780001,24.5591190927,1201.64102945,1488.90635056,751.5814602280001,648.497510444,776.550692218,446.89470283800006,396.388302333,189.097328917,319.577443969,205.77014010099998,140.161998146
folk,TRIJPAM12903CE3C96,Show Of Hands,May This Be Love / One Rainy Wish,-15.185,154.565,4,9,1,206.47138,36.0946226115,-1.79311783439,7.719896496819999,6.879788216560001,-26.499958598699997,-4.12774203822,14.605769108299999,-8.89878025478,-4.56609713376,-6.781942675160001,-0.216788216561,2.26758917197,36.6590392796,2191.72880987,2625.4636431,1574.05128581,1052.60586148,899.09562559,530.854072674,879.021526057,1312.30121036,556.375941669,315.60841839,411.76586559599997
classic pop and rock,TREPKAV128F145BD43,The Bonzo Dog Doo Dah Band,Hello Mabel,-13.417,194.196,4,0,1,164.98893,38.6613965245,-29.3775481833,0.08909794628750001,0.238200631912,15.8818546603,-7.16801895735,0.900417061611,-11.0261974724,-5.54582780411,-2.962671406,-2.31840600316,6.93898420221,38.2077723657,3768.65512214,1392.53211437,1929.99993473,1577.44509524,931.072169617,728.196499185,648.57157129,711.664696301,418.931306161,337.771170434,488.48586698599996
classical,TRRILVB128F4290E78,David Zinman,Des Helden Weltflucht & Vollendung,-22.516,111.382,3,3,1,729.3383200000001,25.7343758389,-44.5376711409,50.9034189837,-12.643143815899998,11.6854276127,-22.767549376799998,-21.328116970299998,-1.73780824545,-3.6729808245399997,-0.137306807287,-0.36895781399800004,0.6550872483219999,84.9057195193,3567.56010192,2268.65305871,1264.04034721,1409.78370392,275.313657759,1026.7759494,221.33558339,402.226447906,98.7819308934,167.911238905,323.810917184
punk,TRYTERL128F92ECE77,Kitchener,No Pan,-7.403,149.917,5,5,1,318.04036,47.4361744112,-29.4990598345,21.911037555700002,0.938446212603,-41.6589847231,5.687616168049999,-22.480291534099997,-12.9297008275,9.14659261617,2.81537492043,6.53963335455,5.5393418205,15.694345184100001,1181.06864958,1317.81192196,698.5506175339999,982.640428815,630.43560444,491.006445396,400.451136435,347.963350299,350.554343375,260.37822850000003,155.99222468600001
classical,TRGHFJK128F427DDFA,Martha Argerich/Charles Dutoit/Orchestre Symphonique de Montréal,Piano Concerto No. 3 in C Op. 26: First movement: Andante - Allegro,-23.971,67.342,1,0,1,583.5489299999999,27.5141455428,-83.9775415403,55.2128738629,6.64933717404,11.0920479078,-16.5183717404,2.6508702243799998,3.1996270466900003,-21.3691455428,-4.259002425709999,1.11024378411,-0.282977562159,46.036566936999996,2491.11807656,2653.99492514,1168.33037416,1239.7466849000002,376.634001292,795.407101572,272.161995153,579.059955792,130.31804787,120.673195528,503.167134376
folk,TRTTLKW128F93088FE,John Wesley Harding,The People's Drug (Live),-6.257999999999999,112.742,4,4,0,234.39628,49.009857000000004,23.348747,35.870405,4.635482,22.703928,-5.518612999999999,-0.03792,-5.630914,-2.056723,1.577292,-0.193108,7.592436999999999,13.2174573306,1278.94547888,1046.47176344,926.8563986419999,499.604050627,531.8894203469999,368.762804328,442.440155509,315.15517548599996,258.924734405,194.706390182,144.82639631799998
